New Episode Started
State: D:18.2_PD:False_G:False_W:False_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04715487
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04743939
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1840467
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04769545
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0479259
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.185642
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04813331
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04831998
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1870779
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04848798
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1883701
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04863919
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04877527
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04889774
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1895331
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1905798
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1915218
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04900797
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04910717
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04919646
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1923696
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1931326
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1938194
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1944374
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04927681
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1949937
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1954943
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04934913
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1959449
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1963504
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.04941422
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1967154
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0494728
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1970438
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05044859
State: D:10.4_PD:False_G:True_W:False_W:False_F:True_S:True, Action: Patrol, Reward: 0.1, New Q-value: 0.001608471
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05040373
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1973395
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05036335
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05032702
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1976055
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05029432
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.197845
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1980605
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1982544
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.198429
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05026488
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1985861
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1987275
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0502384
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05021456
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0501931
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05017379
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05015641
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05014077
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1988547
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05012669
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1989693
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1990723
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1991651
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1992486
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05011402
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05010262
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05009235
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05008312
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1993237
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1993914
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05007481
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05006733
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0500606
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05005454
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1994522
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05004908
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.199507
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1995563
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05004417
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1996007
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05003975
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1996406
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05003578
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1996766
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0500322
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1997089
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.199738
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05002898
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05002609
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1997642
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05002348
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05002113
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001902
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001711
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1997878
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.199809
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998281
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0500154
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998453
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001386
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998608
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001248
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001123
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05001011
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998747
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998872
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1998985
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1999087
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.0500091
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.1999178
State: D:10.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.05097328
State: D:10.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.2082216
State: D:10.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:9.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.009500001
State: D:9.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.0542
State: D:9.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:9.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.038
State: D:9.0_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0
State: D:8.8_PD:False_G:True_W:True_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.009313782
State: D:8.6_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: -0.2, New Q-value: -0.017309
State: D:8.4_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0.00108801
State: D:8.2_PD:False_G:True_W:True_W:False_F:True_S:True, Action: Follow, Reward: 0.1, New Q-value: 0.019891
State: D:8.0_PD:True_G:True_W:True_W:False_F:False_S:True, Action: ShootLaser, Reward: 2, New Q-value: 0.2
State: D:7.7_PD:True_G:True_W:True_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:7.4_PD:True_G:True_W:True_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.18901
State: D:7.1_PD:True_G:True_W:True_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:6.9_PD:True_G:True_W:True_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.0980114
State: D:6.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03356409
State: D:6.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0.0128739
State: D:6.0_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: -0.2, New Q-value: 0.02999704
State: D:5.8_PD:False_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:5.5_PD:False_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:5.2_PD:False_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.0482028
State: D:5.0_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.568684
State: D:4.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2613179
State: D:4.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.01530026
State: D:4.4_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.01004401
State: D:4.2_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0.007876651
State: D:4.0_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.07845403
State: D:3.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.5853091
State: D:3.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.009994505
